"","date","equipment_type","ot_script_file","full_timecourse","plate_type","well","sample_type","sample_well","well_column","well_row","spot_type","spot_volume","name","colony_function","inputs_present","input_1_distance","input_type","input_concentration","replicate","absorbance","iteration","px_column","px_row","id","exposure","intensity","panel","point_value","mean","median","sd","max","min","n_saturated","prop_saturated","GFP","fold_change_G","fold_change_GN"
"27",20220629,"plate_imager",NA,TRUE,"6-well","B3","spot","J20",20,10,"receiver",1,"ZG","highpass",1,16.22498074,"IPTG",0,1,0,1,1540,859,1,20000,3,"blue",0.0306766256427381,0.0310019244320047,0.0309987956144887,0.000145880708642118,0.031265315328297,0.0307277039342655,0,0,0,NA,NA
"28",20220629,"plate_imager",NA,TRUE,"6-well","B1","spot","K4",4,11,"receiver",1,"ZG","highpass",1,9,"IPTG",0.00375,1,0,1,388,931,1,20000,3,"blue",0.0303169595780106,0.0304062045838246,0.0304057498285002,0.000104157364709347,0.0305893922273319,0.0302201426297321,0,0,0,NA,NA
"29",20220629,"plate_imager",NA,TRUE,"6-well","B2","spot","K13",13,11,"receiver",1,"ZG","highpass",1,9,"IPTG",0.00188,1,0,1,1036,931,1,20000,3,"blue",0.0345696562651988,0.0346357270152113,0.0346394358532225,9.38600334465215e-05,0.0347972135604979,0.0344495183007171,0,0,0,NA,NA
"30",20220629,"plate_imager",NA,TRUE,"6-well","B3","spot","K22",22,11,"receiver",1,"ZG","highpass",1,9,"IPTG",0,1,0,1,1684,931,1,20000,3,"blue",0.0291609585485463,0.0289520192195423,0.0289471208800345,0.000167167812073903,0.02923600448121,0.028682907135751,0,0,0,NA,NA
"31",20220629,"plate_imager",NA,TRUE,"6-well","B1","spot","L1",1,12,"receiver",1,"ZG","highpass",1,14.23024947,"IPTG",0.00375,1,0,1,172,1003,1,20000,3,"blue",0.025385519629578,0.0255975880899996,0.025558041512365,0.000174205561266383,0.0259639474653042,0.025316816339311,0,0,0,NA,NA
"32",20220629,"plate_imager",NA,TRUE,"6-well","B1","spot","L6",6,12,"receiver",1,"ZG","highpass",1,10.0623059,"IPTG",0.00375,1,0,1,532,1003,1,20000,3,"blue",0.0313666917741305,0.0313958351203845,0.0313961965906307,0.000114586354085858,0.0315914847299822,0.0311921586650047,0,0,0,NA,NA
"33",20220629,"plate_imager",NA,TRUE,"6-well","B2","spot","L10",10,12,"receiver",1,"ZG","highpass",1,14.23024947,"IPTG",0.00188,1,0,1,820,1003,1,20000,3,"blue",0.0331101498817879,0.0335142726951116,0.0334935314723789,0.000142181693222686,0.033780482649312,0.0332952447310189,0,0,0,NA,NA
"34",20220629,"plate_imager",NA,TRUE,"6-well","B2","spot","L15",15,12,"receiver",1,"ZG","highpass",1,10.0623059,"IPTG",0.00188,1,0,1,1180,1003,1,20000,3,"blue",0.0338921981753731,0.03372484452251,0.0337236735586146,0.000115432775680682,0.0339270155353882,0.0335185950001312,0,0,0,NA,NA
"35",20220629,"plate_imager",NA,TRUE,"6-well","B3","spot","L19",19,12,"receiver",1,"ZG","highpass",1,14.23024947,"IPTG",0,1,0,1,1468,1003,1,20000,3,"blue",0.0309983808084153,0.0311759785583082,0.0311715879856122,0.000114629055005392,0.0313768942000136,0.0309813026175547,0,0,0,NA,NA
"36",20220629,"plate_imager",NA,TRUE,"6-well","B3","spot","L24",24,12,"receiver",1,"ZG","highpass",1,10.0623059,"IPTG",0,1,0,1,1828,1003,1,20000,3,"blue",0.0257021304214264,0.0257674325541721,0.0257546278700741,0.000110409110773339,0.0259948471546928,0.0255959914504218,0,0,0,NA,NA
"37",20220629,"plate_imager",NA,TRUE,"6-well","B1","spot","M3",3,13,"receiver",1,"ZG","highpass",1,4.5,"IPTG",0.00375,1,0,1,316,1075,1,20000,3,"blue",0.0281258564520612,0.0282619419377058,0.028266426291134,0.000130948599366824,0.0284718299756438,0.0280132140341127,0,0,0,NA,NA
